study,site,sample_year,sample_month,latitude,longitude,sample_unit_size_sq_m,sasdate,max_depth,mean_depth,min_depth,biomass_kg_wet_per_sq_m,stipe_density_num_per_sq_m,individual_density_num_per_sq_m,percent_cover,has_bm,has_sd,has_id,has_pc,use_which,focalKelp,focalUnit,geometry,ecoregion,province,realm,focal_std_by_ecoregion,focal_std_by_province,focal_std_by_realm,focal_std_by_all,ln_focal_std_by_ecoregion,ln_focal_std_by_province,ln_focal_std_by_realm,ln_focal_std_by_all,date,month,year,year_f,year_c,trajectory,n_per_trajectory
dmr_rasher_steneck,5_3_125,2017,6,44.6381,-67.242,1,2017-06-16,5,5,5,NA,NA,NA,80.5,54,0,0,2952,4,80.5,percent_cover,"c(-67.242, 44.6381)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7320954907161804,0.7016446951014423,0.7016446951014423,0.7016446951014423,-0.29827735040750414,-0.3401765158578727,-0.3401765158578727,-0.3401765158578727,2017-06-16,6,2017,2017,6.44705641864266,dmr_rasher_steneck 5_3_125,3
dmr_rasher_steneck,5_3_125,2018,5,44.6408,-67.2443,1,2018-05-21,5,5,5,NA,NA,NA,46.5,54,0,0,2952,4,46.5,percent_cover,"c(-67.2443, 44.6408)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.422887457370216,0.4052978673567338,0.4052978673567338,0.4052978673567338,-0.8372774984577168,-0.8787592635458674,-0.8787592635458674,-0.8787592635458674,2018-05-21,5,2018,2018,7.44705641864266,dmr_rasher_steneck 5_3_125,3
dmr_rasher_steneck,5_3_135,2007,5,44.0737,-69.0407,1,2007-05-17,5,5,5,NA,NA,NA,19,54,0,0,2952,4,19,percent_cover,"c(-69.0407, 44.0737)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.17279272451686245,0.16560558021027832,0.16560558021027832,0.16560558021027832,-1.69940242099012,-1.739514820323169,-1.739514820323169,-1.739514820323169,2007-05-17,5,2007,2007,-3.55294358135734,dmr_rasher_steneck 5_3_135,3
dmr_rasher_steneck,5_3_135,2011,5,44.07453,-69.03446,1,2011-05-25,5,5,5,NA,NA,NA,6.5,54,0,0,2952,4,6.5,percent_cover,"c(-69.03446, 44.07453)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.05911330049261084,0.05665454059825311,0.05665454059825311,0.05665454059825311,-2.6720080849274175,-2.7082321086725925,-2.7082321086725925,-2.7082321086725925,2011-05-25,5,2011,2011,0.44705641864266,dmr_rasher_steneck 5_3_135,3
dmr_rasher_steneck,5_3_135,2013,5,44.07,-69.0407,1,2013-05-07,5,5,5,NA,NA,NA,15,54,0,0,2952,4,15,percent_cover,"c(-69.0407, 44.07)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.13641530882910194,0.13074124753443025,0.13074124753443025,0.13074124753443025,-1.921308114417036,-1.9608321983759414,-1.9608321983759414,-1.9608321983759414,2013-05-07,5,2013,2013,2.44705641864266,dmr_rasher_steneck 5_3_135,3
dmr_rasher_steneck,5_3_14,2001,7,44.47852,-67.80993,1,2001-07-18,5,5,5,NA,NA,NA,46.2,54,0,0,2952,4,46.2,percent_cover,"c(-67.80993, 44.47852)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.420159151193634,0.4026830424060452,0.4026830424060452,0.4026830424060452,-0.8436000197167276,-0.88507543246434,-0.88507543246434,-0.88507543246434,2001-07-18,7,2001,2001,-9.55294358135734,dmr_rasher_steneck 5_3_14,5
dmr_rasher_steneck,5_3_14,2010,6,44.482742,-67.808296,1,2010-06-08,5,5,5,NA,NA,NA,51,54,0,0,2952,4,51,percent_cover,"c(-67.808296, 44.482742)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.4638120500189466,0.4445202416170629,0.4445202416170629,0.4445202416170629,-0.7469445548688558,-0.7885128303451627,-0.7885128303451627,-0.7885128303451627,2010-06-08,6,2010,2010,-0.55294358135734,dmr_rasher_steneck 5_3_14,5
dmr_rasher_steneck,5_3_14,2012,6,44.48277,-67.8143,1,2012-06-12,5,5,5,NA,NA,NA,65,54,0,0,2952,4,65,percent_cover,"c(-67.8143, 44.48277)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5911330049261084,0.5665454059825311,0.5665454059825311,0.5665454059825311,-0.508939062898039,-0.5507011809130854,-0.5507011809130854,-0.5507011809130854,2012-06-12,6,2012,2012,1.44705641864266,dmr_rasher_steneck 5_3_14,5
dmr_rasher_steneck,5_3_14,2014,6,44.4827,-67.8083,1,2014-06-09,5,5,5,NA,NA,NA,26,54,0,0,2952,4,26,percent_cover,"c(-67.8083, 44.4827)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.23645320197044337,0.22661816239301244,0.22661816239301244,0.22661816239301244,-1.4005831535416735,-1.4413075662546808,-1.4413075662546808,-1.4413075662546808,2014-06-09,6,2014,2014,3.44705641864266,dmr_rasher_steneck 5_3_14,5
dmr_rasher_steneck,5_3_14,2016,6,44.4824,-67.8018,1,2016-06-04,5,5,5,NA,NA,NA,91,54,0,0,2952,4,91,percent_cover,"c(-67.8018, 44.4824)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8275862068965517,0.7931635683755436,0.7931635683755436,0.7931635683755436,-0.1772310869723929,-0.21919688917155974,-0.21919688917155974,-0.21919688917155974,2016-06-04,6,2016,2016,5.44705641864266,dmr_rasher_steneck 5_3_14,5
dmr_rasher_steneck,5_3_141,2007,6,44.3632,-68.1054,1,2007-06-08,5,5,5,NA,NA,NA,86.5,54,0,0,2952,4,86.5,percent_cover,"c(-68.1054, 44.3632)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7866616142478212,0.7539411941152144,0.7539411941152144,0.7539411941152144,-0.22732526469314218,-0.26926446383142433,-0.26926446383142433,-0.26926446383142433,2007-06-08,6,2007,2007,-3.55294358135734,dmr_rasher_steneck 5_3_141,3
dmr_rasher_steneck,5_3_141,2011,6,44.36767,-68.10566,1,2011-06-02,5,5,5,NA,NA,NA,78.5,54,0,0,2952,4,78.5,percent_cover,"c(-68.10566, 44.36767)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7139067828723001,0.6842125287635183,0.6842125287635183,0.6842125287635183,-0.3230926478246038,-0.36497712794502796,-0.36497712794502796,-0.36497712794502796,2011-06-02,6,2011,2011,0.44705641864266,dmr_rasher_steneck 5_3_141,3
dmr_rasher_steneck,5_3_141,2014,6,44.3677,-68.1057,1,2014-06-06,5,5,5,NA,NA,NA,30.5,54,0,0,2952,4,30.5,percent_cover,"c(-68.1057, 44.3677)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.27737779461917395,0.2658405366533415,0.2658405366533415,0.2658405366533415,-1.246957571303452,-1.2879323459846963,-1.2879323459846963,-1.2879323459846963,2014-06-06,6,2014,2014,3.44705641864266,dmr_rasher_steneck 5_3_141,3
dmr_rasher_steneck,5_3_15,2001,7,44.48045,-67.75111,1,2001-07-18,5,5,5,NA,NA,NA,69,54,0,0,2952,4,69,percent_cover,"c(-67.75111, 44.48045)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.627510420613869,0.6014097386583792,0.6014097386583792,0.6014097386583792,-0.4501846560221803,-0.49198794119563655,-0.49198794119563655,-0.49198794119563655,2001-07-18,7,2001,2001,-9.55294358135734,dmr_rasher_steneck 5_3_15,3
dmr_rasher_steneck,5_3_15,2003,6,44.48227,-67.73913,1,2003-06-23,5,5,5,NA,NA,NA,100,54,0,0,2952,4,100,percent_cover,"c(-67.73913, 44.48227)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9094353921940129,0.8716083168962017,0.8716083168962017,0.8716083168962017,-0.08399550146945987,-0.12600740676205816,-0.12600740676205816,-0.12600740676205816,2003-06-23,6,2003,2003,-7.55294358135734,dmr_rasher_steneck 5_3_15,3
dmr_rasher_steneck,5_3_15,2005,6,44.4823,-67.7444,1,2005-06-20,5,5,5,NA,NA,NA,90.5,54,0,0,2952,4,90.5,percent_cover,"c(-67.7444, 44.4823)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8230390299355816,0.7888055267910625,0.7888055267910625,0.7888055267910625,-0.18267478324837605,-0.2246377585972833,-0.2246377585972833,-0.2246377585972833,2005-06-20,6,2005,2005,-5.55294358135734,dmr_rasher_steneck 5_3_15,3
dmr_rasher_steneck,5_3_152,2008,6,44.34023,-68.04249,1,2008-06-05,5,5,5,NA,NA,NA,73,54,0,0,2952,4,73,percent_cover,"c(-68.04249, 44.34023)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6638878363016294,0.6362740713342272,0.6362740713342272,0.6362740713342272,-0.39469159690108535,-0.43653160614063974,-0.43653160614063974,-0.43653160614063974,2008-06-05,6,2008,2008,-2.55294358135734,dmr_rasher_steneck 5_3_152,3
dmr_rasher_steneck,5_3_152,2011,6,44.3357,-68.03724,1,2011-06-03,5,5,5,NA,NA,NA,75,54,0,0,2952,4,75,percent_cover,"c(-68.03724, 44.3357)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6820765441455097,0.6537062376721513,0.6537062376721513,0.6537062376721513,-0.3680587165545891,-0.4099156405436228,-0.4099156405436228,-0.4099156405436228,2011-06-03,6,2011,2011,0.44705641864266,dmr_rasher_steneck 5_3_152,3
dmr_rasher_steneck,5_3_152,2014,6,44.3357,-68.0372,1,2014-06-06,5,5,5,NA,NA,NA,60.6,54,0,0,2952,4,60.6,percent_cover,"c(-68.0372, 44.3357)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5511178476695718,0.5281946400390982,0.5281946400390982,0.5281946400390982,-0.5778243283732676,-0.6195349997892796,-0.6195349997892796,-0.6195349997892796,2014-06-06,6,2014,2014,3.44705641864266,dmr_rasher_steneck 5_3_152,3
dmr_rasher_steneck,5_3_155,2008,6,44.50998,-67.52066,1,2008-06-12,5,5,5,NA,NA,NA,91,54,0,0,2952,4,91,percent_cover,"c(-67.52066, 44.50998)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8275862068965517,0.7931635683755436,0.7931635683755436,0.7931635683755436,-0.1772310869723929,-0.21919688917155974,-0.21919688917155974,-0.21919688917155974,2008-06-12,6,2008,2008,-2.55294358135734,dmr_rasher_steneck 5_3_155,3
dmr_rasher_steneck,5_3_155,2013,5,44.50681,-67.5182,1,2013-05-31,5,5,5,NA,NA,NA,26.5,54,0,0,2952,4,26.5,percent_cover,"c(-67.5182, 44.50681)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.24100037893141343,0.23097620397749344,0.23097620397749344,0.23097620397749344,-1.3823008301645867,-1.4230570890490666,-1.4230570890490666,-1.4230570890490666,2013-05-31,5,2013,2013,2.44705641864266,dmr_rasher_steneck 5_3_155,3
dmr_rasher_steneck,5_3_155,2016,6,44.5095,-67.5204,1,2016-06-05,5,5,5,NA,NA,NA,84.5,54,0,0,2952,4,84.5,percent_cover,"c(-67.5204, 44.5095)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.768472906403941,0.7365090277772904,0.7365090277772904,0.7365090277772904,-0.25042109062077483,-0.29234756860342476,-0.29234756860342476,-0.29234756860342476,2016-06-05,6,2016,2016,5.44705641864266,dmr_rasher_steneck 5_3_155,3
dmr_rasher_steneck,5_3_158,2008,6,44.59896,-67.38555,1,2008-06-18,5,5,5,NA,NA,NA,35.5,54,0,0,2952,4,35.5,percent_cover,"c(-67.38555, 44.59896)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.32284956422887456,0.3094209524981516,0.3094209524981516,0.3094209524981516,-1.1000646501480147,-1.1412454457968906,-1.1412454457968906,-1.1412454457968906,2008-06-18,6,2008,2008,-2.55294358135734,dmr_rasher_steneck 5_3_158,3
dmr_rasher_steneck,5_3_158,2011,6,44.5987,-67.38786,1,2011-06-13,5,5,5,NA,NA,NA,76.5,54,0,0,2952,4,76.5,percent_cover,"c(-67.38786, 44.5987)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6957180750284199,0.6667803624255942,0.6667803624255942,0.6667803624255942,-0.34853944839642825,-0.39040848643969,-0.39040848643969,-0.39040848643969,2011-06-13,6,2011,2011,0.44705641864266,dmr_rasher_steneck 5_3_158,3
dmr_rasher_steneck,5_3_158,2013,6,44.59423,-67.3904,1,2013-06-10,5,5,5,NA,NA,NA,75.5,54,0,0,2952,4,75.5,percent_cover,"c(-67.3904, 44.59423)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6866237211064797,0.6580642792566322,0.6580642792566322,0.6580642792566322,-0.3615098689362467,-0.40337088364287327,-0.40337088364287327,-0.40337088364287327,2013-06-10,6,2013,2013,2.44705641864266,dmr_rasher_steneck 5_3_158,3
dmr_rasher_steneck,5_3_16,2001,7,44.47481,-67.67655,1,2001-07-19,5,5,5,NA,NA,NA,95.5,54,0,0,2952,4,95.5,percent_cover,"c(-67.67655, 44.47481)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8685107995452823,0.8323859426358726,0.8323859426358726,0.8323859426358726,-0.1295270782657392,-0.17151700558095898,-0.17151700558095898,-0.17151700558095898,2001-07-19,7,2001,2001,-9.55294358135734,dmr_rasher_steneck 5_3_16,4
dmr_rasher_steneck,5_3_16,2005,6,44.4746,-67.6686,1,2005-06-20,5,5,5,NA,NA,NA,95.5,54,0,0,2952,4,95.5,percent_cover,"c(-67.6686, 44.4746)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8685107995452823,0.8323859426358726,0.8323859426358726,0.8323859426358726,-0.1295270782657392,-0.17151700558095898,-0.17151700558095898,-0.17151700558095898,2005-06-20,6,2005,2005,-5.55294358135734,dmr_rasher_steneck 5_3_16,4
dmr_rasher_steneck,5_3_16,2007,6,44.4721,-67.6766,1,2007-06-18,5,5,5,NA,NA,NA,73,54,0,0,2952,4,73,percent_cover,"c(-67.6766, 44.4721)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6638878363016294,0.6362740713342272,0.6362740713342272,0.6362740713342272,-0.39469159690108535,-0.43653160614063974,-0.43653160614063974,-0.43653160614063974,2007-06-18,6,2007,2007,-3.55294358135734,dmr_rasher_steneck 5_3_16,4
dmr_rasher_steneck,5_3_16,2015,6,44.4747,-67.6664,1,2015-06-06,5,5,5,NA,NA,NA,89.5,54,0,0,2952,4,89.5,percent_cover,"c(-67.6664, 44.4747)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8139446760136415,0.7800894436221005,0.7800894436221005,0.7800894436221005,-0.19365189208685088,-0.23560912015513402,-0.23560912015513402,-0.23560912015513402,2015-06-06,6,2015,2015,4.44705641864266,dmr_rasher_steneck 5_3_16,4
dmr_rasher_steneck,5_3_176,2010,5,43.9027,-69.270683,1,2010-05-13,5,5,5,NA,NA,NA,83,54,0,0,2952,4,83,percent_cover,"c(-69.270683, 43.9027)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7548313755210307,0.7234349030238474,0.7234349030238474,0.7234349030238474,-0.2680998936080912,-0.3100164337712218,-0.3100164337712218,-0.3100164337712218,2010-05-13,5,2010,2010,-0.55294358135734,dmr_rasher_steneck 5_3_176,3
dmr_rasher_steneck,5_3_176,2014,5,43.9072,-69.2705,1,2014-05-08,5,5,5,NA,NA,NA,69.5,54,0,0,2952,4,69.5,percent_cover,"c(-69.2705, 43.9072)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.632057597574839,0.6057677802428602,0.6057677802428602,0.6057677802428602,-0.443077263467743,-0.4848853666487148,-0.4848853666487148,-0.4848853666487148,2014-05-08,5,2014,2014,3.44705641864266,dmr_rasher_steneck 5_3_176,3
dmr_rasher_steneck,5_3_176,2016,5,43.9027,-69.2706,1,2016-05-13,5,5,5,NA,NA,NA,45,54,0,0,2952,4,45,percent_cover,"c(-69.2706, 43.9027)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.4092459264873058,0.39222374260329074,0.39222374260329074,0.39222374260329074,-0.8692975945161089,-0.9107467715527509,-0.9107467715527509,-0.9107467715527509,2016-05-13,5,2016,2016,5.44705641864266,dmr_rasher_steneck 5_3_176,3
dmr_rasher_steneck,5_3_18,2001,7,44.61639,-67.37083,1,2001-07-25,5,5,5,NA,NA,NA,100,54,0,0,2952,4,100,percent_cover,"c(-67.37083, 44.61639)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9094353921940129,0.8716083168962017,0.8716083168962017,0.8716083168962017,-0.08399550146945987,-0.12600740676205816,-0.12600740676205816,-0.12600740676205816,2001-07-25,7,2001,2001,-9.55294358135734,dmr_rasher_steneck 5_3_18,3
dmr_rasher_steneck,5_3_18,2012,6,44.62086,-67.3707,1,2012-06-20,5,5,5,NA,NA,NA,46,54,0,0,2952,4,46,percent_cover,"c(-67.3707, 44.62086)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.4183402804092459,0.4009398257722528,0.4009398257722528,0.4009398257722528,-0.8478373515981801,-0.8893084845180457,-0.8893084845180457,-0.8893084845180457,2012-06-20,6,2012,2012,1.44705641864266,dmr_rasher_steneck 5_3_18,3
dmr_rasher_steneck,5_3_18,2015,6,44.6197,-67.3764,1,2015-06-13,5,5,5,NA,NA,NA,58.5,54,0,0,2952,4,58.5,percent_cover,"c(-67.3764, 44.6197)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5320197044334976,0.509890865384278,0.509890865384278,0.509890865384278,-0.612452923159966,-0.6541363636943526,-0.6541363636943526,-0.6541363636943526,2015-06-13,6,2015,2015,4.44705641864266,dmr_rasher_steneck 5_3_18,3
dmr_rasher_steneck,5_3_181,2010,6,44.442547,-67.858173,1,2010-06-08,5,5,5,NA,NA,NA,57.5,54,0,0,2952,4,57.5,percent_cover,"c(-67.858173, 44.442547)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5229253505115574,0.501174782215316,0.501174782215316,0.501174782215316,-0.6293739199503636,-0.6710437077003226,-0.6710437077003226,-0.6710437077003226,2010-06-08,6,2010,2010,-0.55294358135734,dmr_rasher_steneck 5_3_181,3
dmr_rasher_steneck,5_3_181,2011,6,44.44721,-67.85321,1,2011-06-07,5,5,5,NA,NA,NA,83,54,0,0,2952,4,83,percent_cover,"c(-67.85321, 44.44721)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7548313755210307,0.7234349030238474,0.7234349030238474,0.7234349030238474,-0.2680998936080912,-0.3100164337712218,-0.3100164337712218,-0.3100164337712218,2011-06-07,6,2011,2011,0.44705641864266,dmr_rasher_steneck 5_3_181,3
dmr_rasher_steneck,5_3_181,2017,6,44.4424,-67.8581,1,2017-06-13,5,5,5,NA,NA,NA,58.5,54,0,0,2952,4,58.5,percent_cover,"c(-67.8581, 44.4424)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5320197044334976,0.509890865384278,0.509890865384278,0.509890865384278,-0.612452923159966,-0.6541363636943526,-0.6541363636943526,-0.6541363636943526,2017-06-13,6,2017,2017,6.44705641864266,dmr_rasher_steneck 5_3_181,3
dmr_rasher_steneck,5_3_182,2010,6,44.481953,-67.691265,1,2010-06-08,5,5,5,NA,NA,NA,88,54,0,0,2952,4,88,percent_cover,"c(-67.691265, 44.481953)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8003031451307314,0.7670153188686575,0.7670153188686575,0.7670153188686575,-0.21034684808311435,-0.25229521340515804,-0.25229521340515804,-0.25229521340515804,2010-06-08,6,2010,2010,-0.55294358135734,dmr_rasher_steneck 5_3_182,3
dmr_rasher_steneck,5_3_182,2011,6,44.48499,-67.69122,1,2011-06-09,5,5,5,NA,NA,NA,35.5,54,0,0,2952,4,35.5,percent_cover,"c(-67.69122, 44.48499)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.32284956422887456,0.3094209524981516,0.3094209524981516,0.3094209524981516,-1.1000646501480147,-1.1412454457968906,-1.1412454457968906,-1.1412454457968906,2011-06-09,6,2011,2011,0.44705641864266,dmr_rasher_steneck 5_3_182,3
dmr_rasher_steneck,5_3_182,2013,5,44.48202,-67.7014,1,2013-05-30,5,5,5,NA,NA,NA,46.5,54,0,0,2952,4,46.5,percent_cover,"c(-67.7014, 44.48202)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.422887457370216,0.4052978673567338,0.4052978673567338,0.4052978673567338,-0.8372774984577168,-0.8787592635458674,-0.8787592635458674,-0.8787592635458674,2013-05-30,5,2013,2013,2.44705641864266,dmr_rasher_steneck 5_3_182,3
dmr_rasher_steneck,5_3_19,2001,7,44.5983,-67.36613,1,2001-07-25,5,5,5,NA,NA,NA,15.5,54,0,0,2952,4,15.5,percent_cover,"c(-67.36613, 44.5983)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.140962485790072,0.13509928911891125,0.13509928911891125,0.13509928911891125,-1.8907239115095076,-1.9303370183534017,-1.9303370183534017,-1.9303370183534017,2001-07-25,7,2001,2001,-9.55294358135734,dmr_rasher_steneck 5_3_19,7
dmr_rasher_steneck,5_3_19,2002,7,44.59391,-67.371464,1,2002-07-01,5,5,5,NA,NA,NA,98,54,0,0,2952,4,98,percent_cover,"c(-67.371464, 44.59391)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8912466843501327,0.8541761505582777,0.8541761505582777,0.8541761505582777,-0.10397626933550681,-0.145978652997399,-0.145978652997399,-0.145978652997399,2002-07-01,7,2002,2002,-8.55294358135734,dmr_rasher_steneck 5_3_19,7
dmr_rasher_steneck,5_3_19,2003,6,44.59395,-67.3754,1,2003-06-30,5,5,5,NA,NA,NA,98,54,0,0,2952,4,98,percent_cover,"c(-67.3754, 44.59395)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8912466843501327,0.8541761505582777,0.8541761505582777,0.8541761505582777,-0.10397626933550681,-0.145978652997399,-0.145978652997399,-0.145978652997399,2003-06-30,6,2003,2003,-7.55294358135734,dmr_rasher_steneck 5_3_19,7
dmr_rasher_steneck,5_3_19,2007,6,44.5976,-67.3692,1,2007-06-27,5,5,5,NA,NA,NA,34,54,0,0,2952,4,34,percent_cover,"c(-67.3692, 44.5976)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3092080333459644,0.29634682774470855,0.29634682774470855,0.29634682774470855,-1.1419122465992213,-1.1830373948674864,-1.1830373948674864,-1.1830373948674864,2007-06-27,6,2007,2007,-3.55294358135734,dmr_rasher_steneck 5_3_19,7
dmr_rasher_steneck,5_3_19,2010,6,44.598408,-67.373578,1,2010-06-10,5,5,5,NA,NA,NA,83.5,54,0,0,2952,4,83.5,percent_cover,"c(-67.373578, 44.598408)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7593785524820008,0.7277929446083284,0.7277929446083284,0.7277929446083284,-0.2621721646932332,-0.3040920566081308,-0.3040920566081308,-0.3040920566081308,2010-06-10,6,2010,2010,-0.55294358135734,dmr_rasher_steneck 5_3_19,7
dmr_rasher_steneck,5_3_19,2014,6,44.5984,-67.3736,1,2014-06-19,5,5,5,NA,NA,NA,60,54,0,0,2952,4,60,percent_cover,"c(-67.3736, 44.5984)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5456612353164078,0.522964990137721,0.522964990137721,0.522964990137721,-0.5875964594227941,-0.6292995415182301,-0.6292995415182301,-0.6292995415182301,2014-06-19,6,2014,2014,3.44705641864266,dmr_rasher_steneck 5_3_19,7
dmr_rasher_steneck,5_3_19,2017,6,44.5938,-67.3753,1,2017-06-15,5,5,5,NA,NA,NA,52,54,0,0,2952,4,52,percent_cover,"c(-67.3753, 44.5938)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.47290640394088673,0.4532363247860249,0.4532363247860249,0.4532363247860249,-0.7279324247681525,-0.7695179344120836,-0.7695179344120836,-0.7695179344120836,2017-06-15,6,2017,2017,6.44705641864266,dmr_rasher_steneck 5_3_19,7
