X,study_ID,Study,Site,Latitude,Longitude,max_Depth,mean_Depth,min_Depth,trajectory_ID,sample_size,sample_unit_size_sq_m,year,period,rawDate,sasDate,biomass_KG_wet_per_sq_m,Stipe_Density_num_per_sq_m,individual_per_sq_m,percent_cover,biomass_KG_wet_per_sq_m_STD,Stipe_Density_num_per_sq_m_STD,individual_per_sq_m_STD,percent_cover_STD,focalKelp,focalKelp_STD,focalUnit,elapsed,ROC,len,ECOREGION,PROVINCE,REALM,StudySite,Date,DaysSince1900,YearsSince1900,Decade,stdByECOREGION,stdByECOREGIONZ,ln_stdByECOREGION,stdByREALM,stdByREALMZ,ln_stdByREALM,stdByPROVINCE,stdByPROVINCEZ,ln_stdByPROVINCE,realLatByRealm,num_years,ProvinceSite,EcoregionSite,julian,meanjul,SiteN,StudyN,ProvinceN,EcoregionN
6064,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1986,2,9662,1986-06-15,NA,NA,2.03,9,NA,NA,NA,NA,2.03,NA,2,365,-0.321803887,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19860615,31576,86.4503764544832,1980,0.115450236966825,0.446639036786234,-1.75838886416679,0.0813084112149533,0.387640194980448,-2.10897898233379,0.0813084112149533,0.387640194980448,-2.10897898233379,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,6009,10392.1111111111,499,39,5,10
6065,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1987,3,10027,1987-06-15,NA,NA,2.9,12,NA,NA,NA,NA,2.9,NA,2,365,0.3569192418,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19870615,31941,87.4496919917865,1980,0.164928909952607,0.638055766837477,-1.50597493055247,0.116154873164219,0.553771707114926,-1.85656504871946,0.116154873164219,0.553771707114926,-1.85656504871946,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,6374,10392.1111111111,499,39,5,10
6066,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1988,4,10393,1988-06-15,NA,NA,3.84,11,NA,NA,NA,NA,3.84,NA,2,366,0.2801862984,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19880615,32307,88.4517453798768,1980,0.218388625592417,0.844873842984797,-1.29003676295953,0.153805073431242,0.733270122524592,-1.64062688112652,0.153805073431242,0.733270122524592,-1.64062688112652,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,6740,10392.1111111111,499,39,5,10
6067,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1989,5,10758,1989-06-15,NA,NA,2.48,15,NA,NA,NA,NA,2.48,NA,2,365,-0.437513268,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19890615,32672,89.45106091718,1980,0.141042654028436,0.545647690261015,-1.61991918990168,0.0993324432576769,0.473570287463799,-1.97050930806868,0.0993324432576769,0.473570287463799,-1.97050930806868,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,7105,10392.1111111111,499,39,5,10
6068,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1990,6,11123,1990-06-15,NA,NA,1.51,9,NA,NA,NA,NA,1.51,NA,2,365,-0.496488737,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19900615,33037,90.4503764544832,1990,0.0858767772511848,0.332229037215376,-1.94666873054437,0.0604806408544726,0.28834319922191,-2.29725884871137,0.0604806408544726,0.28834319922191,-2.29725884871137,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,7470,10392.1111111111,499,39,5,10
6069,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1991,7,11488,1991-06-15,NA,NA,1.05,4,NA,NA,NA,NA,1.05,NA,2,365,-0.363568336,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19910615,33402,91.4496919917865,1990,0.0597156398104265,0.231020191441155,-2.14911169053775,0.0420560747663551,0.200503549127818,-2.49970180870475,0.0420560747663551,0.200503549127818,-2.49970180870475,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,7835,10392.1111111111,499,39,5,10
6070,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1992,8,11854,1992-06-15,NA,NA,4.05,6,NA,NA,NA,NA,4.05,NA,2,366,1.3471604737,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19920615,33768,92.4517453798768,1990,0.230331753554502,0.891077881273028,-1.2475632404008,0.162216288384513,0.773370832350156,-1.5981533585678,0.162216288384513,0.773370832350156,-1.5981533585678,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,8201,10392.1111111111,499,39,5,10
6071,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1993,9,12219,1993-06-15,NA,NA,5.13,3,NA,NA,NA,NA,5.13,NA,2,365,0.2365506882,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19930615,34133,93.45106091718,1990,0.29175355450237,1.1286986496125,-1.05375673373995,0.205473965287049,0.979603054310197,-1.40434685190694,0.205473965287049,0.979603054310197,-1.40434685190694,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,8566,10392.1111111111,499,39,5,10
6072,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1994,10,12584,1994-06-15,NA,NA,3.35,9,NA,NA,NA,NA,3.35,NA,2,365,-0.426437194,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19940615,34498,94.4503764544832,1990,0.190521327014218,0.737064420312258,-1.39677563858747,0.134178905206943,0.639701799598277,-1.74736575675447,0.134178905206943,0.639701799598277,-1.74736575675447,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,8931,10392.1111111111,499,39,5,10
6073,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1995,11,12949,1995-06-15,NA,NA,1.61,3,NA,NA,NA,NA,1.61,NA,2,365,-0.733228034,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19950615,34863,95.4496919917865,1990,0.091563981042654,0.354230960209772,-1.90760126235346,0.0644859813084112,0.307438775329321,-2.25819138052046,0.0644859813084112,0.307438775329321,-2.25819138052046,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,9296,10392.1111111111,499,39,5,10
6074,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1996,12,13315,1996-06-15,NA,NA,2.55,3,NA,NA,NA,NA,2.55,NA,2,366,0.4589168458,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19960615,35229,96.4517453798768,1990,0.145023696682464,0.561049036357092,-1.60000388020074,0.102136181575434,0.486937190738987,-1.95059399836774,0.102136181575434,0.486937190738987,-1.95059399836774,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,9662,10392.1111111111,499,39,5,10
6075,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1997,13,13680,1997-06-15,NA,NA,2.62,1,NA,NA,NA,NA,2.62,NA,2,365,0.0270995072,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19970615,35594,97.45106091718,1990,0.149004739336493,0.576450382453169,-1.58047745785039,0.104939919893191,0.500304094014175,-1.93106757601738,0.104939919893191,0.500304094014175,-1.93106757601738,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,10027,10392.1111111111,499,39,5,10
6076,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1998,14,14045,1998-06-15,NA,NA,1.79,1,NA,NA,NA,NA,1.79,NA,2,365,-0.381219629,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19980615,35959,98.4503764544832,1990,0.101800947867299,0.393834421599684,-1.84090988785479,0.0716955941255007,0.341810812322661,-2.19150000602179,0.0716955941255007,0.341810812322661,-2.19150000602179,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,10392,10392.1111111111,499,39,5,10
6077,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,1999,15,14410,1999-06-15,NA,NA,1.05,1,NA,NA,NA,NA,1.05,NA,2,365,-0.533790816,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,19990615,36324,99.4496919917865,1990,0.0597156398104265,0.231020191441155,-2.14911169053775,0.0420560747663551,0.200503549127818,-2.49970180870475,0.0420560747663551,0.200503549127818,-2.49970180870475,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,10757,10392.1111111111,499,39,5,10
6078,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,2000,16,14776,2000-06-15,NA,NA,0.15,1,NA,NA,NA,NA,0.15,NA,2,366,-1.941922628,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,20000615,36690,100.451745379877,2000,0.00853080568720379,0.0330028844915936,-2.72718954131291,0.00600801068090788,0.0286433641611169,-3.07777965947991,0.00600801068090788,0.0286433641611169,-3.07777965947991,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,11123,10392.1111111111,499,39,5,10
6079,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,2001,17,15141,2001-06-15,NA,NA,0.11,1,NA,NA,NA,NA,0.11,NA,2,365,-0.310367363,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,20010615,37055,101.45106091718,2000,0.00625592417061611,0.0242021152938353,-2.76259146836382,0.00440587449933244,0.0210051337181524,-3.11318158653082,0.00440587449933244,0.0210051337181524,-3.11318158653082,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,11488,10392.1111111111,499,39,5,10
6080,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,2002,18,15506,2002-06-15,NA,NA,0.11,1,NA,NA,NA,NA,0.11,NA,2,365,0,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,20020615,37420,102.450376454483,2000,0.00625592417061611,0.0242021152938353,-2.76259146836382,0.00440587449933244,0.0210051337181524,-3.11318158653082,0.00440587449933244,0.0210051337181524,-3.11318158653082,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,11853,10392.1111111111,499,39,5,10
6081,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,2003,19,15871,2003-06-15,NA,NA,0.11,1,NA,NA,NA,NA,0.11,NA,2,365,0,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,20030615,37785,103.449691991786,2000,0.00625592417061611,0.0242021152938353,-2.76259146836382,0.00440587449933244,0.0210051337181524,-3.11318158653082,0.00440587449933244,0.0210051337181524,-3.11318158653082,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,12218,10392.1111111111,499,39,5,10
6082,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,2004,20,16237,2004-06-15,NA,NA,0.43,1,NA,NA,NA,NA,0.43,NA,2,366,1.3605111854,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,20040615,38151,104.451745379877,2000,0.0244549763033175,0.0946082688759017,-2.50927703941625,0.0172229639519359,0.0821109772618684,-2.85986715758325,0.0172229639519359,0.0821109772618684,-2.85986715758325,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,12584,10392.1111111111,499,39,5,10
6083,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,2005,21,16602,2005-06-15,NA,NA,1.02,1,NA,NA,NA,NA,1.02,NA,2,365,0.8643643227,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,20050615,38516,105.45106091718,2000,0.0580094786729858,0.224419614542837,-2.16385397227495,0.0408544726301736,0.194774876295595,-2.51444409044195,0.0408544726301736,0.194774876295595,-2.51444409044195,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,12949,10392.1111111111,499,39,5,10
6084,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,2006,22,16967,2006-06-15,NA,NA,0.81,1,NA,NA,NA,NA,0.81,NA,2,365,-0.230681552,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,20060615,38881,106.450376454483,2000,0.0460663507109005,0.178215576254606,-2.27362463841033,0.0324432576769025,0.154674166470031,-2.62421475657733,0.0324432576769025,0.154674166470031,-2.62421475657733,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,13314,10392.1111111111,499,39,5,10
6085,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,2007,23,17332,2007-06-15,NA,NA,0.15,1,NA,NA,NA,NA,0.15,NA,2,365,-1.687554021,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,20070615,39246,107.449691991786,2000,0.00853080568720379,0.0330028844915936,-2.72718954131291,0.00600801068090788,0.0286433641611169,-3.07777965947991,0.00600801068090788,0.0286433641611169,-3.07777965947991,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,13679,10392.1111111111,499,39,5,10
6086,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,2008,24,17698,2008-06-15,NA,NA,0.04,1,NA,NA,NA,NA,0.04,NA,2,366,-1.319047324,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,20080615,39612,108.451745379877,2000,0.00227488151658768,0.0088007691977583,-2.82773077053478,0.00160213618157543,0.0076382304429645,-3.17832088870178,0.00160213618157543,0.0076382304429645,-3.17832088870178,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,14045,10392.1111111111,499,39,5,10
6087,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,2009,25,18063,2009-06-15,NA,NA,0.36,1,NA,NA,NA,NA,0.36,NA,2,365,2.1987295257,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,20090615,39977,109.45106091718,2000,0.0204739336492891,0.0792069227798247,-2.55946678394011,0.0144192256341789,0.0687440739866805,-2.9100569021071,0.0144192256341789,0.0687440739866805,-2.9100569021071,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,14410,10392.1111111111,499,39,5,10
6088,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,2010,26,18428,2010-06-15,NA,NA,0.25,1,NA,NA,NA,NA,0.25,NA,2,365,-0.364892869,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,20100615,40342,110.450376454483,2010,0.014218009478673,0.0550048074859894,-2.64380793237386,0.0100133511348465,0.0477389402685281,-2.99439805054085,0.0100133511348465,0.0477389402685281,-2.99439805054085,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,14775,10392.1111111111,499,39,5,10
6089,13,Normandeau,Seabrook Station B17,42.892011,-70.808254,4.9,4.9,4.9,60,1,1,2011,27,18793,2011-06-15,NA,NA,0.11,1,NA,NA,NA,NA,0.11,NA,2,365,-0.821542868,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B17-13-60,20110615,40707,111.449691991786,2010,0.00625592417061611,0.0242021152938353,-2.76259146836382,0.00440587449933244,0.0210051337181524,-3.11318158653082,0.00440587449933244,0.0210051337181524,-3.11318158653082,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B17,Gulf of Maine/Bay of Fundy:Seabrook Station B17,15140,10392.1111111111,499,39,5,10
6090,13,Normandeau,Seabrook Station B19,42.892011,-70.808254,12.2,12.2,12.2,61,1,1,1978,1,6740,1978-06-15,NA,NA,2.24,NA,NA,NA,NA,NA,2.24,NA,2,NA,NA,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B19-13-61,19780615,28654,78.4503764544832,1970,0.12739336492891,0.492843075074465,-1.69137815388383,0.0897196261682243,0.427740904806012,-2.04196827205083,0.0897196261682243,0.427740904806012,-2.04196827205083,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B19,Gulf of Maine/Bay of Fundy:Seabrook Station B19,3087,9113.73529411765,500,39,5,10
6091,13,Normandeau,Seabrook Station B19,42.892011,-70.808254,12.2,12.2,12.2,61,1,1,1979,2,7105,1979-06-15,NA,NA,6.16,NA,NA,NA,NA,NA,6.16,NA,2,365,1.012293789,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B19-13-61,19790615,29019,79.4496919917865,1970,0.350331753554502,1.35531845645478,-0.898441502715512,0.246728971962617,1.17628748821653,-1.24903162088251,0.246728971962617,1.17628748821653,-1.24903162088251,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B19,Gulf of Maine/Bay of Fundy:Seabrook Station B19,3452,9113.73529411765,500,39,5,10
6092,13,Normandeau,Seabrook Station B19,42.892011,-70.808254,12.2,12.2,12.2,61,1,1,1980,3,7471,1980-06-15,NA,NA,11.25,NA,NA,NA,NA,NA,11.25,NA,2,366,0.6010571475,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B19-13-61,19800615,29385,80.4517453798768,1980,0.639810426540284,2.47521633686952,-0.36142554669733,0.450600801068091,2.14825231208377,-0.712015664864328,0.450600801068091,2.14825231208377,-0.712015664864328,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B19,Gulf of Maine/Bay of Fundy:Seabrook Station B19,3818,9113.73529411765,500,39,5,10
6093,13,Normandeau,Seabrook Station B19,42.892011,-70.808254,12.2,12.2,12.2,61,1,1,1981,4,7836,1981-06-15,NA,NA,13.45,NA,NA,NA,NA,NA,13.45,NA,2,365,0.1787333137,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B19-13-61,19810615,29750,81.45106091718,1980,0.764928909952607,2.95925864274623,-0.196257069129625,0.53871829105474,2.56835498644681,-0.546847187296623,0.53871829105474,2.56835498644681,-0.546847187296623,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B19,Gulf of Maine/Bay of Fundy:Seabrook Station B19,4183,9113.73529411765,500,39,5,10
6094,13,Normandeau,Seabrook Station B19,42.892011,-70.808254,12.2,12.2,12.2,61,1,1,1982,5,8201,1982-06-15,NA,NA,10.62,NA,NA,NA,NA,NA,10.62,NA,2,365,-0.236401899,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B19-13-61,19820615,30115,82.4503764544832,1980,0.603981042654028,2.33660422200483,-0.414223732264301,0.425367156208278,2.02795018260707,-0.764813850431299,0.425367156208278,2.02795018260707,-0.764813850431299,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B19,Gulf of Maine/Bay of Fundy:Seabrook Station B19,4548,9113.73529411765,500,39,5,10
6095,13,Normandeau,Seabrook Station B19,42.892011,-70.808254,12.2,12.2,12.2,61,1,1,1983,6,8566,1983-06-15,NA,NA,19.5,NA,NA,NA,NA,NA,19.5,NA,2,365,0.6080916658,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B19-13-61,19830615,30480,83.4496919917865,1980,1.10900473933649,4.29037498390717,0.153473402456296,0.781041388518024,3.72363734094519,-0.197116715710702,0.781041388518024,3.72363734094519,-0.197116715710702,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B19,Gulf of Maine/Bay of Fundy:Seabrook Station B19,4913,9113.73529411765,500,39,5,10
6096,13,Normandeau,Seabrook Station B19,42.892011,-70.808254,12.2,12.2,12.2,61,1,1,1984,7,8932,1984-06-15,NA,NA,14.64,NA,NA,NA,NA,NA,14.64,NA,2,366,-0.286069545,34,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B19-13-61,19840615,30846,84.4517453798768,1980,0.83260663507109,3.22108152637954,-0.117119748570901,0.586381842456609,2.79559234212501,-0.467709866737899,0.586381842456609,2.79559234212501,-0.467709866737899,1.588991,33,Cold Temperate Northwest Atlantic:Seabrook Station B19,Gulf of Maine/Bay of Fundy:Seabrook Station B19,5279,9113.73529411765,500,39,5,10
